H(Oe)	T(K)	R1+(Ohm)	R1_SD(Ohm)	R2(Ohm)	R2_SD(Ohm)	Hall R1(Ohm)	Hall R1 SD(Ohm)	Hall R2(Ohm)	Hall R2 SD(Ohm)	V(mV)	V_SD(mV)	R(Ohm)	R_SD(Ohm)	Hall V(mV)	Hall V SD(mV)	Hall R(Ohm)	Hall R SD(Ohm)
    0.000000	   49.535400	  131.096440	    0.000947	  151.842485	    0.000345	   20.904935	    0.000791	  -21.023370	    0.004444	   14.146946	    0.000065	  141.469462	    0.000646	   -0.005922	    0.000262	   -0.059217	    0.002617
    0.000000	   50.023280	  131.273290	    0.001441	  151.936035	    0.001407	   21.008850	    0.001298	  -21.105015	    0.001138	   14.160466	    0.000142	  141.604662	    0.001424	   -0.004808	    0.000122	   -0.048082	    0.001218
    0.000000	   50.000080	  131.262430	    0.004036	  151.796105	    0.000348	   20.644420	    0.000693	  -20.668165	    0.000446	   14.152927	    0.000219	  141.529268	    0.002192	   -0.001187	    0.000057	   -0.011873	    0.000569
    0.000000	   52.581720	  134.178265	    0.002003	  151.857915	    0.000835	   21.095455	    0.005835	  -20.971655	    0.001809	   14.301809	    0.000142	  143.018090	    0.001419	    0.006190	    0.000382	    0.061900	    0.003822
    0.000000	   55.126370	  131.177705	    0.000379	  152.560870	    0.000820	   22.185110	    0.003201	  -22.411960	    0.002481	   14.186929	    0.000060	  141.869287	    0.000600	   -0.011343	    0.000284	   -0.113425	    0.002841
    0.000000	   57.660770	  130.350975	    0.001508	  153.799695	    0.000370	   25.646990	    0.002081	  -25.839650	    0.000796	   14.207534	    0.000094	  142.075335	    0.000939	   -0.009633	    0.000144	   -0.096330	    0.001439
    0.000000	   60.195520	  128.063455	    0.000537	  154.029725	    0.002242	   26.417055	    0.001812	  -26.612980	    0.001942	   14.104659	    0.000139	  141.046590	    0.001389	   -0.009796	    0.000188	   -0.097963	    0.001877
    0.000000	   62.723550	  129.355620	    0.001283	  151.940875	    0.001167	   22.943925	    0.001513	  -22.909620	    0.003154	   14.064825	    0.000123	  140.648247	    0.001225	    0.001715	    0.000233	    0.017153	    0.002333
    0.000000	   65.258650	  129.218435	    0.001938	  151.768645	    0.002669	   22.504775	    0.005973	  -22.510215	    0.020546	   14.049354	    0.000230	  140.493540	    0.002304	   -0.000272	    0.001326	   -0.002720	    0.013260
    0.000000	   67.793850	  129.323665	    0.002765	  152.007660	    0.001520	   22.819750	    0.001740	  -23.023390	    0.009063	   14.066566	    0.000214	  140.665662	    0.002143	   -0.010182	    0.000540	   -0.101820	    0.005402
    0.000000	   70.330020	  128.651080	    0.011767	  152.469830	    0.001052	   23.717140	    0.002442	  -23.909675	    0.017792	   14.056045	    0.000641	  140.560455	    0.006409	   -0.009627	    0.001012	   -0.096267	    0.010117
    0.000000	   72.856610	  128.493240	    0.000509	  152.276385	    0.001021	   23.255825	    0.001436	  -23.306775	    0.001579	   14.038481	    0.000076	  140.384813	    0.000765	   -0.002548	    0.000151	   -0.025475	    0.001508
    0.000000	   75.391240	  129.090265	    0.000458	  152.146400	    0.000513	   23.516450	    0.003154	  -23.372125	    0.007606	   14.061833	    0.000049	  140.618332	    0.000486	    0.007216	    0.000538	    0.072163	    0.005380
    0.000000	   77.929790	  128.940875	    0.001466	  152.149615	    0.000505	   23.503065	    0.002188	  -23.523580	    0.001581	   14.054525	    0.000099	  140.545245	    0.000985	   -0.001026	    0.000188	   -0.010258	    0.001884
    0.000000	   80.461050	  128.699765	    0.001155	  152.114970	    0.001554	   23.377875	    0.004707	  -23.261885	    0.001471	   14.040737	    0.000135	  140.407367	    0.001354	    0.005799	    0.000309	    0.057995	    0.003089
    0.000000	   82.989680	  128.797430	    0.000403	  152.336730	    0.002349	   23.475465	    0.003134	  -23.550525	    0.001199	   14.056708	    0.000138	  140.567080	    0.001376	   -0.003753	    0.000217	   -0.037530	    0.002167
    0.000000	   85.527500	  128.505255	    0.000524	  152.263790	    0.000636	   23.739645	    0.000919	  -23.777415	    0.015007	   14.038452	    0.000058	  140.384522	    0.000580	   -0.001889	    0.000796	   -0.018885	    0.007963
    0.000000	   88.057460	  128.662880	    0.001376	  152.300895	    0.002394	   23.780745	    0.002651	  -23.924475	    0.002178	   14.048189	    0.000188	  140.481887	    0.001885	   -0.007186	    0.000241	   -0.071865	    0.002415
    0.000000	   90.592510	  128.598580	    0.001101	  152.263060	    0.001038	   23.814270	    0.001806	  -23.720890	    0.002270	   14.043082	    0.000107	  140.430820	    0.001069	    0.004669	    0.000204	    0.046690	    0.002038
    0.000000	   93.126110	  128.323160	    0.001071	  152.203690	    0.001536	   24.027325	    0.003256	  -24.063710	    0.004093	   14.026343	    0.000130	  140.263425	    0.001304	   -0.001819	    0.000367	   -0.018192	    0.003674
    0.000000	   95.642620	  128.354810	    0.001262	  152.060230	    0.000342	   23.809105	    0.001824	  -23.766930	    0.002850	   14.020752	    0.000080	  140.207520	    0.000802	    0.002109	    0.000234	    0.021088	    0.002337
    0.000000	   98.194070	  128.417725	    0.001272	  152.344025	    0.001322	   24.221370	    0.003871	  -24.259515	    0.006537	   14.038088	    0.000130	  140.380875	    0.001297	   -0.001907	    0.000520	   -0.019073	    0.005204
    0.000000	  100.726700	  128.004500	    0.000880	  152.364730	    0.004001	   24.305665	    0.007014	  -24.310760	    0.001294	   14.018462	    0.000244	  140.184615	    0.002440	   -0.000255	    0.000415	   -0.002548	    0.004154
    0.000000	  103.246400	  128.303260	    0.001018	  150.716405	    0.002899	   19.898975	    0.001193	  -19.937510	    0.004842	   13.950983	    0.000196	  139.509833	    0.001958	   -0.001927	    0.000302	   -0.019267	    0.003017
    0.000000	  105.773900	  130.758150	    0.001561	  150.793355	    0.004963	   19.537740	    0.009926	  -19.574945	    0.000687	   14.077575	    0.000326	  140.775753	    0.003262	   -0.001860	    0.000531	   -0.018603	    0.005307
    0.000000	  108.310000	  130.746580	    0.001160	  150.526690	    0.004980	   19.677355	    0.004234	  -19.636965	    0.002881	   14.063664	    0.000307	  140.636635	    0.003070	    0.002019	    0.000356	    0.020195	    0.003557
    0.000000	  110.835900	  130.908450	    0.000943	  150.799390	    0.006068	   20.606100	    0.005552	  -20.585300	    0.010432	   14.085392	    0.000351	  140.853920	    0.003505	    0.001040	    0.000799	    0.010400	    0.007992
    0.000000	  113.367200	  130.589910	    0.000915	  150.476360	    0.001954	   20.081205	    0.002176	  -20.191720	    0.001750	   14.053313	    0.000143	  140.533135	    0.001435	   -0.005526	    0.000196	   -0.055257	    0.001963
    0.000000	  115.906300	  130.457550	    0.002767	  150.572925	    0.002626	   20.312745	    0.001373	  -20.247330	    0.002205	   14.051524	    0.000270	  140.515238	    0.002697	    0.003271	    0.000179	    0.032708	    0.001789
    0.000000	  118.427600	  130.516980	    0.000883	  150.531600	    0.001139	   19.860285	    0.001029	  -19.913120	    0.001322	   14.052429	    0.000101	  140.524290	    0.001011	   -0.002642	    0.000118	   -0.026417	    0.001176
    0.000000	  120.950600	  130.456465	    0.000841	  150.520045	    0.003710	   19.883365	    0.001623	  -19.881060	    0.003666	   14.048826	    0.000228	  140.488255	    0.002276	    0.000115	    0.000264	    0.001153	    0.002645
    0.000000	  123.474100	  130.567425	    0.010016	  150.800590	    0.000700	   20.556885	    0.001882	  -20.488810	    0.002214	   14.068401	    0.000536	  140.684007	    0.005358	    0.003404	    0.000205	    0.034038	    0.002048
    0.000000	  126.007400	  129.009795	    0.001526	  152.193395	    0.007198	   22.929145	    0.005795	  -22.725350	    0.005550	   14.060159	    0.000436	  140.601595	    0.004362	    0.010190	    0.000567	    0.101897	    0.005673
    0.000000	  128.533900	  128.478725	    0.001219	  153.524955	    0.000834	   25.332160	    0.003136	  -25.365610	    0.006747	   14.100184	    0.000103	  141.001840	    0.001026	   -0.001672	    0.000494	   -0.016725	    0.004941
    0.000000	  131.080800	  128.292055	    0.003556	  153.562355	    0.003846	   25.368565	    0.005317	  -25.210160	    0.010626	   14.092721	    0.000370	  140.927205	    0.003701	    0.007920	    0.000797	    0.079203	    0.007971
    0.000000	  133.592400	  128.567425	    0.000538	  153.321975	    0.001930	   25.156130	    0.002343	  -25.038875	    0.007928	   14.094470	    0.000123	  140.944700	    0.001234	    0.005863	    0.000514	    0.058628	    0.005135
    0.000000	  136.119300	  128.441830	    0.002524	  153.500460	    0.004929	   25.327285	    0.002705	  -25.279580	    0.005439	   14.097114	    0.000373	  140.971145	    0.003726	    0.002385	    0.000407	    0.023853	    0.004072
    0.000000	  138.645700	  128.504515	    0.002253	  153.534745	    0.001532	   25.381320	    0.007591	  -25.369890	    0.001680	   14.101963	    0.000189	  141.019630	    0.001893	    0.000571	    0.000464	    0.005715	    0.004636
    0.000000	  141.179500	  128.278265	    0.001179	  153.461930	    0.007187	   24.858175	    0.007025	  -24.813990	    0.005031	   14.087010	    0.000418	  140.870097	    0.004183	    0.002209	    0.000603	    0.022093	    0.006028
    0.000000	  143.699500	  128.479825	    0.002493	  153.413130	    0.003554	   25.218820	    0.004053	  -25.258205	    0.004778	   14.094648	    0.000302	  140.946477	    0.003023	   -0.001969	    0.000442	   -0.019693	    0.004415
    0.000000	  146.242700	  128.294755	    0.001153	  153.613410	    0.003510	   25.568330	    0.001960	  -25.426190	    0.006317	   14.095408	    0.000233	  140.954082	    0.002331	    0.007107	    0.000414	    0.071070	    0.004139
    0.000000	  148.771000	  128.129990	    0.002144	  153.600975	    0.005738	   25.677285	    0.001312	  -25.620700	    0.002195	   14.086548	    0.000394	  140.865482	    0.003941	    0.002829	    0.000175	    0.028292	    0.001754
    0.000000	  151.304100	  127.993975	    0.000465	  153.385560	    0.001302	   25.434675	    0.005355	  -25.418965	    0.004301	   14.068977	    0.000088	  140.689767	    0.000883	    0.000785	    0.000483	    0.007855	    0.004828
    0.000000	  153.823200	  128.391055	    0.001656	  152.897460	    0.003896	   24.785320	    0.001970	  -24.761100	    0.005438	   14.064426	    0.000278	  140.644257	    0.002776	    0.001211	    0.000370	    0.012110	    0.003704
    0.000000	  156.350100	  128.315755	    0.000646	  152.925710	    0.002114	   25.018065	    0.005160	  -25.019775	    0.006643	   14.062073	    0.000138	  140.620733	    0.001380	   -0.000086	    0.000590	   -0.000855	    0.005901
    0.000000	  158.877700	  127.989750	    0.000614	  152.919850	    0.006878	   24.983775	    0.001822	  -24.793475	    0.012509	   14.045480	    0.000375	  140.454800	    0.003746	    0.009515	    0.000717	    0.095150	    0.007166
    0.000000	  161.410600	  128.043180	    0.000482	  152.861305	    0.002554	   25.205575	    0.002263	  -25.178325	    0.001055	   14.045224	    0.000152	  140.452243	    0.001518	    0.001362	    0.000166	    0.013625	    0.001659
    0.000000	  163.935400	  127.949865	    0.002126	  152.613510	    0.001899	   24.697845	    0.005408	  -24.612985	    0.002555	   14.028169	    0.000201	  140.281688	    0.002013	    0.004243	    0.000398	    0.042430	    0.003981
    0.000000	  166.467400	  127.555075	    0.002376	  153.209310	    0.003566	   25.791465	    0.007171	  -25.618325	    0.018222	   14.038219	    0.000297	  140.382193	    0.002971	    0.008657	    0.001270	    0.086570	    0.012697
    0.000000	  168.996300	  127.592120	    0.001625	  153.114725	    0.003136	   25.444390	    0.004605	  -25.450925	    0.007442	   14.035342	    0.000238	  140.353422	    0.002381	   -0.000327	    0.000602	   -0.003268	    0.006024
    0.000000	  171.518100	  127.732810	    0.002508	  152.937785	    0.006088	   25.226120	    0.002065	  -25.102175	    0.006198	   14.033530	    0.000430	  140.335297	    0.004298	    0.006197	    0.000413	    0.061973	    0.004132
    0.000000	  174.038500	  127.786040	    0.000926	  153.010290	    0.003474	   25.345790	    0.004436	  -25.221765	    0.003193	   14.039817	    0.000220	  140.398165	    0.002200	    0.006201	    0.000381	    0.062013	    0.003815
    0.000000	  176.573800	  127.591295	    0.004607	  152.872930	    0.003564	   25.091695	    0.003249	  -25.120260	    0.003252	   14.023211	    0.000409	  140.232112	    0.004085	   -0.001428	    0.000325	   -0.014283	    0.003251
    0.000000	  179.106900	  127.593260	    0.000864	  152.953235	    0.003188	   25.296620	    0.004356	  -25.246860	    0.003581	   14.027325	    0.000203	  140.273247	    0.002026	    0.002488	    0.000397	    0.024880	    0.003968
    0.000000	  181.634400	  127.596270	    0.001971	  152.898910	    0.005508	   25.319295	    0.005774	  -25.262895	    0.004359	   14.024759	    0.000374	  140.247590	    0.003739	    0.002820	    0.000507	    0.028200	    0.005066
    0.000000	  184.151800	  127.376370	    0.001683	  153.007635	    0.001508	   25.550795	    0.002182	  -25.529475	    0.003796	   14.019200	    0.000160	  140.192003	    0.001596	    0.001066	    0.000299	    0.010660	    0.002989
    0.000000	  186.680200	  126.878445	    0.001918	  153.895845	    0.004917	   27.165100	    0.004520	  -27.252590	    0.001745	   14.038715	    0.000342	  140.387145	    0.003418	   -0.004374	    0.000313	   -0.043745	    0.003132
    0.000000	  189.216400	  126.904530	    0.001298	  153.765510	    0.001342	   26.971600	    0.004100	  -26.970900	    0.003658	   14.033502	    0.000132	  140.335020	    0.001320	    0.000035	    0.000388	    0.000350	    0.003879
    0.000000	  191.740700	  126.804350	    0.000951	  153.788285	    0.001511	   26.839110	    0.001980	  -26.782270	    0.003496	   14.029632	    0.000123	  140.296317	    0.001231	    0.002842	    0.000274	    0.028420	    0.002738
    0.000000	  194.255200	  126.843225	    0.002220	  153.715130	    0.001414	   26.858585	    0.007483	  -26.836800	    0.012980	   14.027918	    0.000182	  140.279178	    0.001817	    0.001089	    0.001023	    0.010892	    0.010232
    0.000000	  196.793600	  126.931480	    0.001157	  153.591450	    0.002071	   26.630240	    0.004424	  -26.686070	    0.002676	   14.026147	    0.000161	  140.261465	    0.001614	   -0.002791	    0.000355	   -0.027915	    0.003550
    0.000000	  199.317100	  127.008310	    0.000744	  153.489100	    0.001035	   26.555225	    0.003189	  -26.484645	    0.002718	   14.024871	    0.000089	  140.248705	    0.000890	    0.003529	    0.000295	    0.035290	    0.002953
    0.000000	  201.847800	  127.127425	    0.000770	  153.365315	    0.000819	   26.248930	    0.002207	  -26.260190	    0.004713	   14.024637	    0.000079	  140.246370	    0.000795	   -0.000563	    0.000346	   -0.005630	    0.003460
    0.000000	  204.364100	  127.124975	    0.001940	  153.249050	    0.000708	   26.086215	    0.001655	  -26.090730	    0.003718	   14.018701	    0.000132	  140.187013	    0.001324	   -0.000226	    0.000269	   -0.002258	    0.002686
    0.000000	  206.898400	  127.129005	    0.000382	  153.348065	    0.000759	   26.222010	    0.003483	  -26.206150	    0.003059	   14.023854	    0.000057	  140.238535	    0.000571	    0.000793	    0.000327	    0.007930	    0.003271
    0.000000	  209.426400	  127.089495	    0.000596	  153.426730	    0.001283	   26.362295	    0.002084	  -26.439055	    0.000544	   14.025811	    0.000094	  140.258112	    0.000939	   -0.003838	    0.000131	   -0.038380	    0.001314
    0.000000	  211.954800	  127.111675	    0.000989	  153.383040	    0.001997	   26.237590	    0.001786	  -26.233760	    0.001077	   14.024736	    0.000149	  140.247357	    0.001493	    0.000192	    0.000143	    0.001915	    0.001432
    0.000000	  214.466400	  127.151885	    0.000756	  153.501005	    0.002627	   26.388110	    0.002375	  -26.370470	    0.001234	   14.032644	    0.000169	  140.326445	    0.001692	    0.000882	    0.000180	    0.008820	    0.001804
    0.000000	  217.002500	  127.079935	    0.000537	  153.584740	    0.000606	   26.596290	    0.000878	  -26.565530	    0.001341	   14.033234	    0.000057	  140.332337	    0.000572	    0.001538	    0.000111	    0.015380	    0.001109
    0.000000	  219.532200	  126.933385	    0.001102	  153.739850	    0.003215	   26.926815	    0.002141	  -26.916725	    0.003067	   14.033662	    0.000216	  140.336617	    0.002159	    0.000504	    0.000260	    0.005045	    0.002604
    0.000000	  222.060400	  126.816530	    0.001295	  153.772420	    0.000406	   26.932590	    0.001217	  -26.952875	    0.001802	   14.029447	    0.000085	  140.294475	    0.000850	   -0.001014	    0.000151	   -0.010143	    0.001510
    0.000000	  224.576800	  126.770740	    0.000722	  153.904065	    0.001949	   27.211270	    0.002569	  -27.191345	    0.000511	   14.033740	    0.000134	  140.337402	    0.001336	    0.000996	    0.000154	    0.009963	    0.001540
    0.000000	  227.111400	  126.662890	    0.000433	  154.007505	    0.000495	   27.366085	    0.001585	  -27.306970	    0.002754	   14.033520	    0.000046	  140.335197	    0.000464	    0.002956	    0.000217	    0.029557	    0.002170
    0.000000	  229.638200	  126.640795	    0.000654	  154.069440	    0.001022	   27.511345	    0.002329	  -27.476965	    0.001881	   14.035512	    0.000084	  140.355118	    0.000838	    0.001719	    0.000210	    0.017190	    0.002105
    0.000000	  232.163100	  126.467375	    0.001399	  154.168340	    0.001912	   27.628630	    0.002474	  -27.607610	    0.002807	   14.031786	    0.000166	  140.317858	    0.001656	    0.001051	    0.000264	    0.010510	    0.002640
    0.000000	  234.679200	  126.412775	    0.001167	  154.261080	    0.001256	   27.857430	    0.001472	  -27.859645	    0.003071	   14.033693	    0.000121	  140.336928	    0.001212	   -0.000111	    0.000227	   -0.001107	    0.002272
    0.000000	  237.211500	  126.330965	    0.000683	  154.458660	    0.001033	   28.236895	    0.003525	  -28.225120	    0.002325	   14.039481	    0.000086	  140.394813	    0.000858	    0.000589	    0.000292	    0.005888	    0.002925
    0.000000	  239.745100	  126.154715	    0.000455	  154.524500	    0.001383	   28.409545	    0.004941	  -28.415025	    0.003541	   14.033961	    0.000092	  140.339607	    0.000919	   -0.000274	    0.000424	   -0.002740	    0.004241
    0.000000	  242.268900	  126.107475	    0.000605	  154.747255	    0.000947	   28.754620	    0.001987	  -28.750680	    0.002283	   14.042737	    0.000078	  140.427365	    0.000776	    0.000197	    0.000213	    0.001970	    0.002135
    0.000000	  244.789800	  126.037020	    0.000854	  154.864795	    0.001501	   28.901685	    0.003167	  -28.905665	    0.001632	   14.045091	    0.000118	  140.450907	    0.001177	   -0.000199	    0.000240	   -0.001990	    0.002399
    0.000000	  247.325800	  125.951335	    0.001060	  154.881275	    0.001308	   28.803900	    0.000660	  -28.818930	    0.001399	   14.041631	    0.000118	  140.416305	    0.001184	   -0.000751	    0.000103	   -0.007515	    0.001030
    0.000000	  249.845900	  126.053345	    0.000886	  155.013775	    0.000656	   28.995055	    0.003081	  -28.931780	    0.002578	   14.053356	    0.000077	  140.533560	    0.000771	    0.003164	    0.000283	    0.031638	    0.002829
    0.000000	  252.378100	  125.965375	    0.000433	  155.173915	    0.002654	   29.248330	    0.001994	  -29.198570	    0.005995	   14.056964	    0.000154	  140.569645	    0.001544	    0.002488	    0.000399	    0.024880	    0.003995
    0.000000	  254.900600	  125.824175	    0.000849	  155.329775	    0.002219	   29.509170	    0.000774	  -29.510000	    0.002656	   14.057697	    0.000153	  140.576975	    0.001534	   -0.000041	    0.000171	   -0.000415	    0.001715
    0.000000	  257.422000	  125.732760	    0.002094	  155.473145	    0.001996	   29.751975	    0.003103	  -29.746425	    0.005419	   14.060295	    0.000205	  140.602952	    0.002045	    0.000277	    0.000426	    0.002775	    0.004261
    0.000000	  259.951300	  125.647510	    0.001159	  155.571000	    0.002561	   29.910165	    0.003732	  -29.896755	    0.003352	   14.060926	    0.000186	  140.609255	    0.001860	    0.000670	    0.000354	    0.006705	    0.003542
    0.000000	  262.476500	  125.550230	    0.000566	  155.681495	    0.000555	   30.117490	    0.004471	  -30.173870	    0.003587	   14.061586	    0.000056	  140.615862	    0.000560	   -0.002819	    0.000403	   -0.028190	    0.004029
    0.000000	  264.994600	  125.588525	    0.000615	  155.699200	    0.000344	   30.084170	    0.001508	  -30.072895	    0.001717	   14.064386	    0.000048	  140.643862	    0.000479	    0.000564	    0.000161	    0.005638	    0.001612
    0.000000	  267.536900	  125.613425	    0.000751	  155.703715	    0.001121	   30.097060	    0.002284	  -30.031375	    0.001728	   14.065857	    0.000094	  140.658570	    0.000936	    0.003284	    0.000201	    0.032843	    0.002006
    0.000000	  270.063400	  125.464600	    0.000878	  155.634870	    0.000724	   29.943785	    0.000808	  -29.925880	    0.000838	   14.054973	    0.000080	  140.549735	    0.000801	    0.000895	    0.000082	    0.008952	    0.000823
    0.000000	  272.583300	  125.627885	    0.000297	  155.644050	    0.000483	   29.895875	    0.000947	  -29.878210	    0.001784	   14.063597	    0.000039	  140.635967	    0.000390	    0.000883	    0.000137	    0.008832	    0.001366
    0.000000	  275.106700	  125.482735	    0.000639	  155.785290	    0.001034	   30.335955	    0.001559	  -30.320130	    0.002017	   14.063401	    0.000084	  140.634012	    0.000837	    0.000791	    0.000179	    0.007912	    0.001788
    0.000000	  277.632300	  125.474245	    0.000866	  155.762740	    0.002154	   30.296950	    0.001747	  -30.269955	    0.002206	   14.061849	    0.000151	  140.618492	    0.001510	    0.001350	    0.000198	    0.013497	    0.001977
    0.000000	  280.158700	  125.367730	    0.001011	  155.772685	    0.001347	   30.433350	    0.002202	  -30.415685	    0.001813	   14.057021	    0.000118	  140.570207	    0.001179	    0.000883	    0.000201	    0.008832	    0.002007
    0.000000	  282.684200	  125.197185	    0.000914	  155.780795	    0.000991	   30.586235	    0.001448	  -30.589080	    0.003239	   14.048899	    0.000095	  140.488990	    0.000952	   -0.000142	    0.000234	   -0.001423	    0.002344
    0.000000	  285.207200	  125.017270	    0.000347	  155.772870	    0.001005	   30.786190	    0.001529	  -30.788505	    0.002279	   14.039507	    0.000068	  140.395070	    0.000676	   -0.000116	    0.000190	   -0.001158	    0.001904
    0.000000	  287.753400	  124.697555	    0.000376	  155.837120	    0.000610	   31.170615	    0.002188	  -31.174635	    0.002405	   14.026734	    0.000049	  140.267337	    0.000493	   -0.000201	    0.000230	   -0.002010	    0.002296
    0.000000	  290.267000	  124.448775	    0.000285	  155.782475	    0.000979	   31.334775	    0.001791	  -31.325585	    0.001827	   14.011563	    0.000063	  140.115625	    0.000632	    0.000459	    0.000181	    0.004595	    0.001809
    0.000000	  292.787000	  124.211255	    0.000311	  155.679025	    0.000747	   31.454865	    0.002216	  -31.442660	    0.001222	   13.994514	    0.000053	  139.945140	    0.000529	    0.000610	    0.000172	    0.006102	    0.001719
    0.000000	  295.319800	  124.032275	    0.000354	  155.547295	    0.001500	   31.512555	    0.001363	  -31.473670	    0.000570	   13.978979	    0.000093	  139.789785	    0.000927	    0.001944	    0.000097	    0.019443	    0.000966
    0.000000	  297.856900	  123.889260	    0.000474	  155.278420	    0.001148	   31.386205	    0.001296	  -31.362015	    0.003500	   13.958384	    0.000081	  139.583840	    0.000811	    0.001209	    0.000240	    0.012095	    0.002398
    0.000000	  300.386800	  124.021935	    0.000386	  154.770115	    0.000909	   30.746475	    0.001758	  -30.748915	    0.002142	   13.939603	    0.000065	  139.396025	    0.000647	   -0.000122	    0.000195	   -0.001220	    0.001950
